KIC,numax,enumax,Dnu,eDnu,Length,HBR,Teff_SDSS,eTeff_SDSS,[M/H]_SDSS,e[M/H]_SDSS,Radius_SDSS,+eRad_SDSS,-eRad_SDSS,syRad_SDSS,Mass_SDSS,+eMas_SDSS,-eMas_SDSS,syMas_SDSS,logg_SDSS,+elogg_SDSS,-elogg_SDSS,sylogg_SDSS,rho_SDSS,+erho_SDSS,-erho_SDSS,syrho_SDSS,Age_SDSS,+eAge_SDSS,-eAge_SDSS,syAge_SDSS,Teff_ASPC,eTeff_ASPC,[M/H]_ASPC,e[M/H]_ASPC,Radius_ASPC,+eRad_ASPC,-eRad_ASPC,syRad_ASPC,Mass_ASPC,+eMas_ASPC,-eMas_ASPC,syMas_ASPC,logg_ASPC,+elogg_ASPC,-elogg_ASPC,sylogg_ASPC,rho_ASPC,+erho_ASPC,-erho_ASPC,syrho_ASPC,Age_ASPC,+eAge_ASPC,-eAge_ASPC,syAge_ASPC,Gaia,Teff,e_Teff,D,+e_D,-e_D,R,+e_R,-e_R,AV,Evol,Bin,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,source_id_2,original_ext_source_id,angular_distance,gaia_astrometric_params,tmass_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,kic,gaia,tmass_source_id,RAJ2000,DEJ2000,_2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg
10959362,851.625,55.986999999999995,45.437,1.6340000000000001,26.1,1.725,5806.0,94.0,0.419,0.102,2.307,0.064,-0.057999999999999996,0.045,1.406,0.039,-0.038,0.08199999999999999,3.859,0.017,-0.017,0.006999999999999999,0.1142,0.006940000000000001,-0.006783,0.001556,3.6660000000000004,0.384,-0.349,0.2,5556.4,69.27600000000001,0.419,0.102,2.29,0.062,-0.06,0.046,1.36,0.034,-0.036000000000000004,0.079,3.8510000000000004,0.016,-0.016,0.006999999999999999,0.113,0.00702,-0.006763,0.001652,4.266,0.41,-0.374,0.363,2119763967729811584,5793,116,414.43,3.997,3.932,2.4090000000000003,0.10300000000000001,0.098,0.115,1,0,1635721458409799680,b'Gaia DR2 2119763967729811584',2119763967729811584,1350010343,2015.5,282.1077590389179,0.018968925303384176,48.46741534806454,0.02535759853497089,2.383713253311127,0.02326703972457012,102.45022,4.486420862164946,0.04063901790388949,-1.1095753508963502,0.048876606281738864,0.12985334,-0.051737953,-0.12654099,-0.075090475,0.35304907,-0.124419644,-0.34257677,-0.14144087,0.03888534,0.17888087,219,219,212,7,12.368008,573.0898,0.0,0.0,31,True,281.55276,1.6101087337376265,0.006409769115876996,0.060330097,26,16,0.039801672,0,32,False,248,847894.953432282,253.93458087151885,3339.029,10.867511,23,444240.9755719437,606.5293279977196,732.43115,11.232342,25,569441.3788897248,386.34424148359716,1473.9222,10.373298,1.1955283,1,0.8590441,0.36483097,0.4942131,-48.8737162122875,2.408040166099799,6,6000.0,4.0,0.25,b'NOT_AVAILABLE',77.90039386345732,20.431158209417017,295.08961272052926,70.85383978799983,100002,5633.3003,5479.2603,5717.3335,,,,,,,200111,2.5615776,2.486831,2.7076309,5.953349,5.851293,6.055405,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2119763967729811584',,2119763967729811584,b'18482584+4828027',0.04573783844500174,5,425698295,1,0,1,10959362,2119763967729811584,2MASS J18482584+4828027,282.107708,48.467422,b'18482584+4828027',9.804,0.021,9.552,0.018,9.464,0.016,b'AAA',b'222',b'111',b'000',0,0
10963065,2177.3360000000002,30.131999999999998,103.211,0.10800000000000001,769.5,1.618,6316.0,45.0,-0.188,0.1,1.242,0.013000000000000001,-0.013999999999999999,0.011000000000000001,1.131,0.036000000000000004,-0.036000000000000004,0.026000000000000002,4.303,0.005,-0.006,0.004,0.5889,0.00238,-0.0014529999999999999,0.004092,3.1310000000000002,0.56,-0.522,0.45399999999999996,5953.3,69.27600000000001,-0.188,0.1,1.214,0.016,-0.015,0.016,1.0390000000000001,0.04,-0.039,0.033,4.2860000000000005,0.006,-0.006,0.006,0.5809,0.0014039999999999999,-0.001902,0.005308,6.227,1.295,-0.9690000000000001,1.26,2131593785132997632,6089,122,88.77600000000002,0.258,0.257,1.253,0.052000000000000005,0.05,0.018000000000000002,0,0,1635721458409799680,b'Gaia DR2 2131593785132997632',2131593785132997632,258219364,2015.5,284.7862157903107,0.029543880315415553,48.42326224618383,0.03421818099244416,11.2345778902741,0.03300645334661186,340.37518,4.584546106037028,0.06527614921317794,9.361543062439868,0.06256821606703482,-0.43823043,-0.382794,0.3069043,-0.12634946,0.47452345,-0.24617536,-0.1768535,-0.15802968,-0.17228903,-0.37213877,177,177,175,2,5.7079706,297.4954,0.0,1.0788733362703671e-15,31,True,215.97533,1.6315098410771047,0.007995788481896693,-0.01933328,20,14,0.051495604,0,21,False,182,6246942.569201007,1497.1261665175061,4172.6226,8.699197,21,3497396.3934116573,5720.187650366771,611.4129,8.992026,20,3891228.7779005817,7850.063515197454,495.6939,8.286703,1.1827586,0,0.7053232,0.2928295,0.4124937,-54.916614775078855,0.24061886650632094,6,6000.0,4.5,-0.25,b'NOT_AVAILABLE',78.4751639629314,18.738491285150147,300.1883373135771,70.31705865576892,100001,6097.0,6063.1997,6147.25,0.113,0.026,0.2165,0.052,0.0143,0.0955,200111,1.2441459,1.2238888,1.2580559,1.9270904,1.9182888,1.935892,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2131593785132997632',,2131593785132997632,b'18590868+4825236',0.047749822751449594,5,425595255,1,0,1,10963065,2131593785132997632,2MASS J18590868+4825236,284.786172,48.423229,b'18590868+4825236',7.784,0.021,7.539,0.021,7.486,0.018,b'AAA',b'111',b'111',b'000',0,0
10971974,2347.024,223.68599999999998,106.633,3.312,24.9,1.081,6030.0,58.0,-0.077,0.102,1.19,0.032,-0.031,0.011000000000000001,1.057,0.052000000000000005,-0.051,0.028999999999999998,4.311,0.018000000000000002,-0.018000000000000002,0.005,0.6314,0.0376,-0.03756,0.0049310000000000005,5.256,1.31,-1.1640000000000001,1.111,5658.7,69.27600000000001,-0.077,0.102,1.139,0.032,-0.031,0.025,0.9279999999999999,0.05,-0.05,0.06,4.292,0.018000000000000002,-0.018000000000000002,0.009000000000000001,0.6247,0.03885,-0.037989999999999996,0.005179,11.43,2.22,-1.97,2.923,2129471246655864320,5852,117,250.516,1.474,1.46,1.192,0.051,0.048,0.07400000000000001,0,0,1635721458409799680,b'Gaia DR2 2129471246655864320',2129471246655864320,1377310731,2015.5,289.9237756144527,0.020987168344329617,48.435862591104915,0.025115055216157953,3.9622128683878253,0.02362198399605697,167.73413,-11.965299020884054,0.04783101915687274,-50.341910405585,0.048866517715616856,-0.26147604,-0.068668686,-0.23530467,0.08515623,0.23600431,0.073908076,-0.32567322,0.06170781,-0.24124263,-0.30643532,193,193,188,5,5.5490003,310.0609,0.0,0.0,31,True,439.00156,1.6053499600323318,0.006205685974142268,-0.06391524,22,14,0.043083332,0,26,False,215,592270.9013453224,247.18152697953428,2396.097,11.257065,23,320750.5739080354,311.7810621349718,1028.7687,11.58597,24,389038.7374578852,269.55176812278864,1443.2803,10.786938,1.19842,0,0.7990322,0.3289051,0.4701271,-34.03821402143816,0.5851365536796427,9,6000.0,4.5,-0.25,b'NOT_AVAILABLE',79.81168364566891,15.578325136780954,309.4599961561195,69.16121473948797,100001,5828.25,5771.9,5921.0,0.1563,0.0509,0.3056,0.085,0.026,0.1503,200111,1.1953845,1.1582274,1.218839,1.4854656,1.4699898,1.5009415,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129471246655864320',,2129471246655864320,b'19194172+4826099',0.05927731990252276,5,425625181,1,0,1,10971974,2129471246655864320,2MASS J19194172+4826099,289.92384,48.436089,b'19194172+4826099',10.241,0.026,9.942,0.03,9.897,0.02,b'AAA',b'222',b'111',b'000',0,0
10972252,818.9580000000003,35.466,44.45,0.9329999999999999,33.4,1.5119999999999998,6237.0,60.0,-0.136,0.10099999999999999,2.285,0.043,-0.040999999999999995,0.032,1.338,0.045,-0.043,0.047,3.845,0.011000000000000001,-0.011000000000000001,0.006,0.1118,0.004106,-0.004122,0.0010019999999999999,3.302,0.267,-0.27399999999999997,0.53,5891.1,69.27600000000001,-0.136,0.10099999999999999,2.251,0.044000000000000004,-0.044000000000000004,0.021,1.254,0.044000000000000004,-0.049,0.035,3.8310000000000004,0.011000000000000001,-0.011000000000000001,0.006999999999999999,0.1098,0.004108,-0.003985,0.001463,4.31,0.418,-0.33899999999999997,0.382,2129473956774687104,6152,123,579.143,8.45,8.232999999999999,2.374,0.106,0.1,0.087,1,0,1635721458409799680,b'Gaia DR2 2129473956774687104',2129473956774687104,533301810,2015.5,290.0594421507559,0.024510690675022786,48.42952501922644,0.030659152065736286,1.6978595882530811,0.025080963963956888,67.69515,-5.5577632566973625,0.051211072475359005,-7.817062644802293,0.05174331218344363,-0.21844581,-0.1727624,-0.41916448,0.14098799,0.2943698,0.109965414,-0.6321584,0.013672057,-0.10043873,-0.14130208,176,176,174,2,6.2743735,311.5851,0.0,0.0,31,True,418.44516,1.6042208008893264,0.0074771042926451495,-0.07990652,20,13,0.044981454,0,27,False,204,538121.9447205255,106.46725491934562,5054.3423,11.361164,24,303004.82792020775,392.78544849781815,771.4258,11.647764,22,340664.4886548895,192.40789018058157,1770.5328,10.931103,1.1961403,0,0.71666145,0.2866001,0.43006134,-42.56049246554019,0.7164186027832751,10,6250.0,4.0,-0.25,b'NOT_AVAILABLE',79.84300943773815,15.493284587523348,309.6868358491953,69.12097829199128,100001,6213.5,6038.0,6511.6665,,,,,,,200111,2.3230274,2.1151571,2.4600317,7.246839,7.064007,7.4296713,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129473956774687104',,2129473956774687104,b'19201427+4825463',0.04883223600153416,5,425609868,1,0,1,10972252,2129473956774687104,2MASS J19201427+4825463,290.059494,48.42955,b'19201427+4825463',10.44,0.029,10.171,0.032,10.169,0.02,b'AAA',b'222',b'111',b'000',0,0
10972873,1036.851,25.432,58.402,0.142,890.9,1.607,5928.0,64.0,-0.057,0.10099999999999999,1.861,0.022000000000000002,-0.027000000000000003,0.026000000000000002,1.177,0.043,-0.05,0.023,3.968,0.006,-0.006999999999999999,0.005,0.1827,0.0009272,-0.001056,0.003431,5.638999999999999,0.6809999999999999,-0.563,0.366,5531.7,69.27600000000001,-0.057,0.10099999999999999,1.795,0.024,-0.027000000000000003,0.027999999999999997,1.051,0.043,-0.045,0.048,3.951,0.006,-0.006999999999999999,0.006999999999999999,0.1818,0.0008711999999999999,-0.0008664999999999999,0.003144,8.872,0.965,-0.857,1.188,2129520930836942848,5710,114,268.35900000000004,2.075,2.049,1.8030000000000002,0.078,0.07400000000000001,0.052000000000000005,1,0,1635721458409799680,b'Gaia DR2 2129520930836942848',2129520930836942848,1011870463,2015.5,290.42641790801144,0.027772974575854523,48.443258064485164,0.03467432331640436,3.697136537914748,0.02894897910892767,127.71216,5.736969681842339,0.059117392840097586,-28.874363549075156,0.07106372195754795,0.07248727,-0.17384541,-0.41164875,-0.14040492,0.08939945,-0.12934774,-0.61748844,0.10802787,0.12356316,0.15113986,229,229,209,20,13.038175,595.5808,0.10985893459575685,4.79594421744077,31,True,59.495808,1.6282953380454164,0.008841207488155107,0.008830717,26,15,0.055179637,0,28,False,233,1064366.817473593,225.7941926747434,4713.8804,10.620637,27,563818.0152923024,449.88673005069865,1253.2444,10.973541,27,711803.5550569514,374.84201409674137,1898.9429,10.13102,1.1984793,0,0.84252167,0.35290432,0.48961735,-15.956884217034343,1.9977871761366641,9,5750.0,4.0,-0.5,b'NOT_AVAILABLE',79.9576923090079,15.275937183291822,310.3308521325221,69.0398020917654,100001,5610.2993,5270.3604,5767.492,,,,,,,200111,1.867391,1.7669867,2.1160538,3.1125,3.072947,3.1520529,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129520930836942848',,2129520930836942848,b'19214232+4826361',0.07304256499805734,5,425642148,1,0,1,10972873,2129520930836942848,2MASS J19214232+4826361,290.426351,48.443378,b'19214232+4826361',9.557,0.023,9.22,0.027,9.178,0.024,b'AAA',b'222',b'111',b'000',0,0
11021413,813.048,21.747,48.163999999999994,1.288,30.0,2.504,5452.0,72.0,-0.078,0.1,2.085,0.057,-0.054000000000000006,0.018000000000000002,1.1159999999999999,0.062,-0.057,0.022000000000000002,3.846,0.01,-0.01,0.002,0.1229,0.004753,-0.004716,0.001381,6.784,0.9520000000000001,-0.865,0.429,5231.4,69.27600000000001,-0.078,0.1,2.036,0.062,-0.061,0.046,1.044,0.066,-0.065,0.06,3.838,0.01,-0.01,0.006,0.1234,0.004902,-0.004804999999999999,0.0016129999999999999,8.719,1.732,-1.36,1.806,2131202457774206848,5367,107,212.188,0.9620000000000001,0.956,2.073,0.08800000000000001,0.084,0.028999999999999998,1,0,1635721458409799680,b'Gaia DR2 2131202457774206848',2131202457774206848,529919390,2015.5,287.4464136555254,0.018723570307031423,48.54636959022327,0.0233786154049806,4.6831009536130335,0.021498055121949952,217.83835,-17.771521134815387,0.03961350441505994,55.54504336496508,0.04224536630720698,-0.06944524,0.029997597,-0.24822728,0.04586443,0.2348177,-0.03825667,-0.49755388,-0.3095543,-0.0521235,-0.02364561,231,231,225,6,5.895183,367.33508,0.0,0.0,31,True,254.46915,1.5888511193379633,0.005779435986178732,-0.0059759235,26,17,0.03569927,0,28,False,225,1691730.4174141618,385.02822594100803,4393.7827,10.1175375,24,843136.4942309309,498.642854308567,1690.8624,10.536643,28,1198112.3891952955,1201.4761946317603,997.20026,9.565676,1.2066041,0,0.9709673,0.41910553,0.55186176,-0.8597086672256289,0.20896539466840672,5,5500.0,4.0,0.0,b'NOT_AVAILABLE',79.25845525347982,17.135834920998736,305.204858550554,69.86183497502698,100001,5291.5,5081.5,5494.0,,,,,,,200111,2.1266723,1.9727901,2.3060799,3.1945603,3.1680148,3.2211058,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2131202457774206848',,2131202457774206848,b'19094715+4832459',0.23266503965254826,5,425881034,1,0,1,11021413,2131202457774206848,2MASS J19094715+4832459,287.446465,48.546085,b'19094715+4832459',8.879,0.019,8.518,0.027,8.439,0.024,b'AAA',b'112',b'111',b'000',0,0
11026764,890.497,12.415,50.545,0.363,1049.7,2.21,5722.0,57.0,-0.10800000000000001,0.10099999999999999,2.0580000000000003,0.025,-0.032,0.022000000000000002,1.196,0.036000000000000004,-0.049,0.024,3.888,0.006,-0.006,0.003,0.1373,0.001814,-0.001777,0.002105,5.561,0.539,-0.4270000000000001,0.292,5487.1,69.27600000000001,-0.10800000000000001,0.10099999999999999,2.0180000000000002,0.028999999999999998,-0.035,0.031,1.128,0.040999999999999995,-0.049,0.04,3.88,0.006,-0.006,0.005,0.1374,0.0018809999999999999,-0.001846,0.0021920000000000004,6.992000000000001,0.7709999999999999,-0.68,0.898,2129522163493229056,5639,113,156.283,2.355,2.293,1.933,0.086,0.081,0.028999999999999998,1,0,1635721458409799680,b'Gaia DR2 2129522163493229056',2129522163493229056,940402179,2015.5,290.3529233519078,0.07670821420026812,48.514813301731806,0.11266557513468022,6.373859835370779,0.0959864649508511,66.40373,49.49442252461999,0.17928899989572725,1.1575062907379814,0.19741387174118682,-0.1683197,-0.15827627,-0.21249822,0.0900809,0.4366134,0.14439128,-0.6054053,0.25472224,-0.067043275,-0.04303241,176,176,157,19,28.881115,1413.3809,0.3660420246805324,37.453406372153964,31,True,6.8739977,1.56960680496341,0.026464557301831153,0.15614955,19,14,0.115876704,0,26,False,196,3079321.143289028,1643.163665644538,1874.0198,9.467228,21,1783602.8177937383,20425.53612881687,87.322205,9.723143,20,2344091.5313548963,14299.960327551922,163.92294,8.836984,1.340456,0,0.88615894,0.2559147,0.63024426,-35.69561802160491,5.201075743596379,4,5750.0,4.0,0.0,b'NOT_AVAILABLE',80.00515601481295,15.349408351096024,310.28289091637413,69.12465778589421,100001,5599.05,5346.5,6435.54,,,,,,,200111,1.8506771,1.4008425,2.0296454,3.0325875,2.9773164,3.0878587,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129522163493229056',,2129522163493229056,b'19212465+4830532',0.3088632343445029,5,425808185,1,0,1,11026764,2129522163493229056,2MASS J19212465+4830532,290.352737,48.514797,b'19212465+4830532',8.218,0.019,7.921,0.034,7.862,0.017,b'AAA',b'111',b'111',b'000',0,0
11027406,1660.241,80.907,88.314,0.9540000000000001,25.9,1.3330000000000002,6250.0,94.0,-0.27899999999999997,0.099,1.357,0.027000000000000003,-0.026000000000000002,0.013000000000000001,1.0659999999999998,0.06,-0.055999999999999994,0.024,4.2,0.011000000000000001,-0.01,0.005,0.4262,0.009455,-0.009081,0.004052,5.391,1.286,-1.127,0.772,5814.2,69.27600000000001,-0.27899999999999997,0.099,1.295,0.024,-0.024,0.03,0.9129999999999999,0.046,-0.044000000000000004,0.065,4.173,0.01,-0.009000000000000001,0.01,0.4202,0.009062,-0.008856000000000001,0.005333,11.6,1.646,-1.6969999999999998,2.8539999999999996,2129513646572486528,5815,116,185.484,0.779,0.775,1.34,0.057,0.054000000000000006,0.051,0,0,1635721458409799680,b'Gaia DR2 2129513646572486528',2129513646572486528,1535573096,2015.5,290.718431332196,0.022037071214638954,48.541004236555295,0.022156171116773732,5.361621008036159,0.022827323672269213,234.87733,21.29453585046859,0.04902383149658533,34.924669698575855,0.044796134613125524,0.14484583,-0.07268195,-0.24441516,-0.1708643,0.25701627,-0.21341592,-0.32581446,-0.13995604,-0.008019347,0.2811552,212,212,206,6,2.6859708,259.01608,0.0,0.0,31,True,279.1144,1.6114154063053034,0.0062572122483423274,0.09839997,24,16,0.042394057,0,26,False,220,1404031.9491366618,472.36136295947244,2972.3684,10.319923,26,766519.881989216,722.0506309882511,1061.5874,10.6400795,25,906403.2099297039,1027.6677476854668,882.00024,9.868616,1.1915135,0,0.7714634,0.3201561,0.4513073,11.610105569736682,0.48776487455497314,8,6000.0,4.0,-1.5,b'NOT_AVAILABLE',80.13165997649389,15.13873848725046,310.93581165321956,69.0541295515428,100001,5777.375,5538.0,5934.0,0.276,0.108,0.4231,0.1517,0.0452,0.2165,200111,1.3862355,1.3140231,1.5086629,1.9288166,1.914278,1.9433551,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2129513646572486528',,2129513646572486528,b'19225238+4832272',0.1624380397532333,5,425868820,1,0,1,11027406,2129513646572486528,2MASS J19225238+4832272,290.718264,48.540897,b'19225238+4832272',9.349,0.022,9.057,0.028,9.004,0.024,b'AAA',b'222',b'111',b'000',0,0
11070918,690.176,32.749,39.275999999999996,0.309,90.1,1.409,6188.0,66.0,0.15,0.1,,,,,,,,,,,,,,,,,,,,,6565.1,69.27600000000001,0.096,0.204,1.797,0.038,-0.040999999999999995,0.02,1.432,0.086,-0.08900000000000001,0.052000000000000005,4.084,0.012,-0.012,0.008,0.2465,0.0062770000000000005,-0.006281,0.003379,2.076,0.449,-0.425,0.41200000000000003,2131779873177590016,6378,223,226.141,1.538,1.5219999999999998,1.87,0.138,0.125,0.037000000000000005,0,0,1635721458409799680,b'Gaia DR2 2131779873177590016',2131779873177590016,744804508,2015.5,284.2223455792282,0.02906198878263199,48.693965543343886,0.0290707048791351,4.392705942242375,0.030226381695346277,145.32689,-1.003917666947452,0.06109465706815331,-4.321999406090017,0.051358215361290614,-0.21788768,-0.06265454,-0.3388606,0.15731524,0.40264502,0.07159202,-0.45804504,-0.15692437,-0.25458434,-0.23150547,165,165,157,8,9.463095,382.6602,0.0,0.0,31,True,254.49596,1.6816183484740248,0.008199219597568757,-0.021345945,19,15,0.04617771,0,21,False,168,2965411.490639781,921.4388085412155,3218.2402,9.508153,18,1769516.1881228164,2323.372868157245,761.61523,9.731751,18,1717406.5569589594,2056.308328375646,835.1892,9.174737,1.1758647,0,0.55701447,0.22359848,0.333416,,,0,,,,b'NOT_AVAILABLE',78.61049942228956,19.181406800852542,299.3632255117037,70.68681245001075,100001,6510.1475,6375.3,6642.475,1.1217,0.8787,1.244,0.528,0.4065,0.6001,200111,1.9166409,1.841037,1.9985783,5.944831,5.8794036,6.010258,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2131779873177590016',,2131779873177590016,b'18565337+4841384',0.13633264492784214,5,426224998,1,0,1,11070918,2131779873177590016,2MASS J18565337+4841384,284.222382,48.694016,b'18565337+4841384',8.808,0.044,8.644,0.046,8.598,0.018,b'AAA',b'112',b'111',b'000',0,0
11074380,578.815,20.371,34.786,1.3019999999999998,28.6,1.781,5154.0,87.0,0.08199999999999999,0.1,2.778,0.113,-0.129,0.059000000000000004,1.381,0.11800000000000001,-0.136,0.068,3.6889999999999996,0.013000000000000001,-0.013999999999999999,0.003,0.06425,0.0035859999999999998,-0.0033770000000000002,0.00101,3.46,1.6,-0.929,0.616,5000.6,69.27600000000001,0.08199999999999999,0.1,2.639,0.125,-0.125,0.111,1.216,0.124,-0.12300000000000001,0.126,3.679,0.013999999999999999,-0.013999999999999999,0.008,0.06602999999999999,0.003704,-0.003572,0.001604,5.595,2.645,-1.6669999999999998,2.292,2131183667296061440,5109,102,432.82199999999995,3.795,3.739,2.8369999999999997,0.122,0.11599999999999999,0.084,1,0,1635721458409799680,b'Gaia DR2 2131183667296061440',2131183667296061440,1667476239,2015.5,286.4137472446618,0.017551191304323876,48.6586926156275,0.02036178818046738,2.2810394341060922,0.020322559272125874,112.24174,-10.935214130975012,0.0401636230892516,-30.320076083396554,0.039865109032543644,-0.059418324,-0.03645438,-0.04919574,-0.11458592,0.34174097,-0.13328506,-0.14123656,-0.020657435,-0.019758184,0.028048363,237,237,233,4,3.5556457,311.84592,0.0,0.0,31,True,366.16193,1.5485759200775335,0.005350313167443806,-0.023880096,27,16,0.033207063,0,31,False,247,556492.5845054513,160.61702680584023,3464.7173,11.3247175,28,257470.7463568705,383.9007855272124,670.67004,11.824569,27,421475.35540904803,342.46675979154793,1230.7045,10.699989,1.2200452,1,1.1245794,0.49985123,0.6247282,14.834941124623807,0.23477488138317396,11,5000.0,3.5,0.25,b'NOT_AVAILABLE',79.10616760562854,17.812469270432295,303.4352897429888,70.19910859085623,100002,4979.637,4929.59,5083.195,,,,,,,200111,2.9080613,2.7907789,2.9674087,4.684817,4.607619,4.762015,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2131183667296061440',,2131183667296061440,b'19053931+4839318',0.059386990673966925,5,426143638,1,0,1,11074380,2131183667296061440,2MASS J19053931+4839318,286.413809,48.658836,b'19053931+4839318',9.902,0.022,9.458,0.026,9.371,0.022,b'AAA',b'222',b'111',b'000',0,0
11075448,1686.96,212.74599999999998,78.101,2.865,30.0,1.262,6470.0,68.0,0.028999999999999998,0.1,1.564,0.045,-0.043,0.015,1.3259999999999998,0.043,-0.04,0.040999999999999995,4.171,0.019,-0.02,0.005,0.3469,0.035,-0.01045,0.0020510000000000003,2.4090000000000003,0.306,-0.319,0.387,6463.0,69.27600000000001,0.028999999999999998,0.1,1.564,0.046,-0.043,0.016,1.324,0.043,-0.04,0.047,4.171,0.019,-0.02,0.006999999999999999,0.3469,0.034960000000000005,-0.01047,0.003423,2.432,0.312,-0.322,0.551,2131214075663993600,6486,130,257.46299999999997,1.696,1.679,1.554,0.066,0.062,0.057999999999999996,0,0,1635721458409799680,b'Gaia DR2 2131214075663993600',2131214075663993600,1472112473,2015.5,287.1422184695715,0.024411900025056357,48.69643619369418,0.02429791187301893,3.85464329977751,0.025742615491112036,149.73782,-0.2686530703172434,0.050964847699579395,-3.0558012743474565,0.042967296296306,0.23418562,0.28633773,-0.38364443,-0.10424271,0.41525576,-0.17095175,-0.28574356,-0.22420865,-0.0582843,0.19833669,214,214,204,10,10.002298,471.48785,0.0,0.0,31,True,267.29993,1.6601381306803207,0.007919209227908152,0.0291287,25,16,0.040847994,0,29,False,226,1486507.8444350245,406.9406742177251,3652.886,10.257948,27,864921.6496877904,759.7518438567469,1138.4265,10.508946,28,890734.4413268234,773.804420638389,1151.1106,9.887549,1.1810608,0,0.621397,0.2509985,0.37039852,-22.073075386106954,0.5756652594179168,9,6750.0,4.0,0.0,b'NOT_AVAILABLE',79.32661794397086,17.378150399038425,304.8051605631431,70.07208996942624,100001,6355.92,6280.6553,6516.0,0.7295,0.288,1.007,0.346,0.1316,0.4775,200111,1.6233848,1.5446005,1.6625259,3.8748183,3.831028,3.9186087,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2131214075663993600',,2131214075663993600,b'19083413+4841472',0.06845974378381568,5,426230693,1,0,1,11075448,2131214075663993600,2MASS J19083413+4841472,287.142249,48.696449,b'19083413+4841472',9.496,0.021,9.283,0.022,9.256,0.02,b'AAA',b'222',b'111',b'000',0,0
